"id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
"10030","transcript",-2.60681542554125,0.0421340628523851,0.963232902655312,"chr12","+",52699078,53152200,"MSTRG.3573.1",15,11631,"MSTRG.3573","."
"10031","transcript",3.59533769453376,0.0396640427557473,0.963232902655312,"chr12","+",52699383,53151015,"NM_198111",14,10263,"MSTRG.3573","Akap6"
"10088","transcript",-4.07510354831238,0.0396819327973443,0.963232902655312,"chr12","-",55629892,55684092,"MSTRG.3600.7",8,1807,"MSTRG.3600","."
"10395","transcript",2.06688609884255,0.0170432516423262,0.826461466711859,"chr12","+",77238866,77365086,"MSTRG.3720.5",4,1035,"MSTRG.3720","."
"10446","transcript",2.71130262258585,0.0480918510730867,0.963232902655312,"chr12","+",80519036,80597224,"MSTRG.3744.2",13,1503,"MSTRG.3744","."
"10566","transcript",2.86505886372212,0.0136953131513218,0.746229164414291,"chr12","+",84285296,84315832,"NM_029880",10,3104,"MSTRG.3789","Ptgr2"
"10598","transcript",3.12836856083662,0.0341179060183489,0.963232902655312,"chr12","+",84773270,84775089,"NM_028863",4,868,"MSTRG.3793","Isca2"
"10887","transcript",2.97828344345458,0.000438579788360594,0.306652424585577,"chr12","+",102469120,102489535,"MSTRG.3905.1",9,1992,"MSTRG.3905","."
"1096","transcript",107.209224949909,0.00928723955547095,0.739846745542861,"chr1","-",72226153,72244495,"MSTRG.363.1",2,370,"MSTRG.363","."
"1098","transcript",93.3118163662628,0.0038024408992019,0.739443636243072,"chr1","+",72236881,72244427,"MSTRG.364.2",2,279,"MSTRG.364","."
"11440","transcript",2.69160228411795,0.00967075764163594,0.739846745542861,"chr13","-",6581193,6646669,"MSTRG.4099.3",22,2536,"MSTRG.4099","."
"11465","transcript",3.6328794263877,0.00282813130651682,0.625460647180456,"chr13","-",9684836,9764386,"MSTRG.4105.3",14,3733,"MSTRG.4105","."
"11469","transcript",-2.74027068971918,0.00198044670845499,0.544816059138141,"chr13","-",9684836,9765314,"MSTRG.4105.2",15,4609,"MSTRG.4105","."
"11638","transcript",-2.9068172581305,0.000513720156011699,0.314447951113345,"chr13","+",21500924,21501449,"MSTRG.4169.1",1,526,"MSTRG.4169","."
"1190","transcript",-2.32494870320509,0.0208845174291337,0.878942060011935,"chr1","+",75142786,75147909,"NM_001305231",10,2446,"MSTRG.396","Fam134a"
"1211","transcript",2.20615091668421,0.0257074905424469,0.953798637592957,"chr1","+",75210829,75215606,"NM_011494",8,2885,"MSTRG.411","Stk16"
"1213","transcript",-2.47972627915792,0.0301054625179125,0.963232902655312,"chr1","+",75210838,75215607,"MSTRG.411.4",8,2983,"MSTRG.411","."
"12317","transcript",3.36435790516651,0.000950400716990707,0.366591328090039,"chr13","+",54949369,55002662,"MSTRG.4437.1",9,1868,"MSTRG.4437","."
"12339","transcript",2.37696571844422,0.0200403618577437,0.8648797693554,"chr13","+",55211682,55298680,"MSTRG.4446.6",17,5808,"MSTRG.4446","."
"1244","transcript",-2.63888981972872,0.0297862280944112,0.963232902655312,"chr1","+",75479494,75485780,"MSTRG.420.1",5,2242,"MSTRG.420","."
"12870","transcript",2.00832855305032,0.0457515167752149,0.963232902655312,"chr13","+",83524802,83667078,"MSTRG.4657.7",11,6197,"MSTRG.4657","."
"12871","transcript",2.97432661807286,0.000529702196218951,0.314447951113345,"chr13","+",83654597,83667068,"MSTRG.4657.9",4,5053,"MSTRG.4657","."
"12924","transcript",5.94724834258715,0.0111810252480073,0.740607995510897,"chr13","+",91461012,91564781,"MSTRG.4677.2",5,606,"MSTRG.4677","."
"12925","transcript",-3.41933738549267,0.00407429804178849,0.739846745542861,"chr13","+",91461012,91706003,"MSTRG.4677.3",16,6503,"MSTRG.4677","."
"12929","transcript",2.83284171002883,0.010089779152034,0.739846745542861,"chr13","+",91461097,91706175,"NM_024272",17,6656,"MSTRG.4677","Ssbp2"
"12933","transcript",4.80901772149138,0.00272579919631655,0.620876362865239,"chr13","+",91471153,91564702,"MSTRG.4677.11",5,371,"MSTRG.4677","."
"13199","transcript",-2.77108463491923,0.0210001233440704,0.879181413144743,"chr13","-",104947153,105054930,"NM_029879",6,5828,"MSTRG.4777","Rgs7bp"
"1340","transcript",-3.54356909816334,0.0252869882384653,0.951843346536775,"chr1","-",83255442,83408589,"MSTRG.447.1",12,7319,"MSTRG.447","."
"13442","transcript",-4.00312241083062,0.0164393655065245,0.814223328452875,"chr14","+",8063234,8090944,"MSTRG.4854.1",6,1470,"MSTRG.4854","."
"13490","transcript",-2.84854689710304,0.00629978200161885,0.739846745542861,"chr14","-",12435240,12473523,"MSTRG.4881.10",8,971,"MSTRG.4881","."
"13505","transcript",2.31783147536003,0.0457389839800378,0.963232902655312,"chr14","-",13949012,13961313,"MSTRG.4880.2",9,1145,"MSTRG.4880","."
"13547","transcript",4.63553438248005,8.11473110928773e-12,4.57630260908282e-08,"chr14","+",18271133,18276857,"MSTRG.4901.1",2,223,"MSTRG.4901","."
"13895","transcript",2.60455290892121,0.0306228330731786,0.963232902655312,"chr14","-",31183043,31206805,"MSTRG.4999.3",14,3029,"MSTRG.4999","."
"13906","transcript",2.18181077400591,0.0106429903003404,0.739846745542861,"chr14","+",31256108,31259924,"MSTRG.5002.5",7,2007,"MSTRG.5002","."
"14416","transcript",2.52349985932119,0.0267546668612045,0.963232902655312,"chr14","-",55109285,55110189,"MSTRG.5165.2",2,652,"MSTRG.5165","."
"14596","transcript",-2.41037056420539,0.0208357815181945,0.878942060011935,"chr14","-",60228806,60228915,"NR_030458",1,110,"MSTRG.5221","Mir719"
"14995","transcript",-8.51738645386102,0.00164159608728254,0.491563338156068,"chr14",".",79105987,79106417,"MSTRG.5372.1",1,431,"MSTRG.5372","."
"15232","transcript",-3.62837951492124,0.035548012767079,0.963232902655312,"chr14","+",120379148,120431699,"MSTRG.5457.4",8,3736,"MSTRG.5457","."
"15259","transcript",2.35278697002394,0.0316438373821247,0.963232902655312,"chr14","-",121577371,121609260,"MSTRG.5484.9",16,1827,"MSTRG.5484","."
"15305","transcript",3.44708953581997,0.0034172070826799,0.692682027932128,"chr14","-",124130393,124136293,"MSTRG.5488.3",3,255,"MSTRG.5488","."
