"id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
"10154","transcript",3.54916929006199,0.01794773073973,0.943775141268646,"chr11","+",78323073,78327778,"MSTRG.3633.4",8,2789,"MSTRG.3633","."
"10301","transcript",7.50651563269259,3.60798176484156e-05,0.0927849782229271,"chr11","+",80477046,80481184,"MSTRG.3682.1",2,3930,"MSTRG.3682","."
"10460","transcript",5.56647152800683,0.00159514286121798,0.398402827444571,"chr11","-",84832361,84870738,"NM_153144",14,2950,"MSTRG.3737","Ggnbp2"
"10709","transcript",-2.05144743993915,0.0165157230618918,0.918219018440975,"chr11","+",93910212,93925726,"MSTRG.3823.5",8,1032,"MSTRG.3823","."
"10728","transcript",-8.39298814903971,0.00240181698788433,0.495622241317475,"chr11","+",94209990,94215492,"MSTRG.3831.1",2,2063,"MSTRG.3831","."
"1076","transcript",-3.45060437582985,0.00488403281457361,0.653368376444181,"chr1","+",60409619,60481923,"MSTRG.436.4",11,6734,"MSTRG.436","."
"10922","transcript",-2.626667589529,0.000173824138040679,0.175686949099438,"chr11","+",97041586,97049213,"MSTRG.3894.2",5,2039,"MSTRG.3894","."
"10952","transcript",-3.31516070625137,0.0411244935501678,0.972480956649558,"chr11","+",97415545,97502400,"MSTRG.3904.3",25,5825,"MSTRG.3904","."
"10967","transcript",-3.13389457404636,0.0146771503739052,0.892768760058843,"chr11","-",97509340,97547044,"MSTRG.3914.10",18,6562,"MSTRG.3914","."
"10978","transcript",3.82904402034625,0.000222994225104189,0.199794248992388,"chr11","-",97519389,97533217,"MSTRG.3914.22",9,2226,"MSTRG.3914","."
"10995","transcript",-2.10823807430103,0.0216548058283821,0.972480956649558,"chr11","-",97688823,97700497,"NM_009545",13,2752,"MSTRG.3912","Pcgf2"
"10996","transcript",2.58854919054143,0.0114756990456045,0.840649085746407,"chr11","-",97688831,97699573,"MSTRG.3912.4",10,2594,"MSTRG.3912","."
"11279","transcript",-2.78570167282449,0.0077477942780988,0.749025540475575,"chr11","-",100780731,100822570,"NM_011489",19,5255,"MSTRG.3998","Stat5b"
"11280","transcript",2.80039668256221,0.0197404837010262,0.972480956649558,"chr11","-",100780731,100850585,"NM_001113563",19,4923,"MSTRG.3998","Stat5b"
"11294","transcript",-4.37454114469487,0.000651843832844001,0.286503812945302,"chr11","+",101009896,101063715,"MSTRG.4003.6",22,3928,"MSTRG.4003","."
"11346","transcript",-2.11788490099094,0.0161841597055254,0.913503568132696,"chr11","+",101253707,101259547,"NM_001284411",6,1128,"MSTRG.4015","Vps25"
"11387","transcript",-4.9091050472176,0.0121658062916846,0.84535957212678,"chr11","+",101571282,101581944,"MSTRG.4039.10",8,3647,"MSTRG.4039","."
"11691","transcript",-6.6220245937711,0.0209108703759509,0.972480956649558,"chr11","+",105902058,105929301,"MSTRG.4124.5",10,8587,"MSTRG.4124","."
"11807","transcript",-5.05521524316516,0.00748459539702073,0.749025540475575,"chr11","+",107488966,107498036,"MSTRG.4164.3",6,1357,"MSTRG.4164","."
"11961","transcript",-2.05063771940749,0.00415447055882479,0.614966534209721,"chr11","-",114996769,115001880,"NM_134158",4,1139,"MSTRG.4235","AF251705"
"1203","transcript",-2.05468141652169,0.00701727788748063,0.736340037787664,"chr1","+",66468447,66699142,"MSTRG.487.7",64,13332,"MSTRG.487","."
"12090","transcript",2.96454623831299,0.000177899802044745,0.175686949099438,"chr11","+",116030316,116061214,"NM_172569",16,3741,"MSTRG.4277","Unk"
"12235","transcript",3.4775295570586,0.0405533565566444,0.972480956649558,"chr11","+",117655295,117763428,"MSTRG.4329.5",22,8330,"MSTRG.4329","."
"12262","transcript",-2.49644850592483,0.0196419808354318,0.972480956649558,"chr11","-",118164114,118202907,"MSTRG.4334.1",14,6170,"MSTRG.4334","."
"12346","transcript",2.0796823900692,0.0370423733797709,0.972480956649558,"chr11","-",119538719,119543363,"MSTRG.4377.1",2,4148,"MSTRG.4377","."
"12647","transcript",-2.92266009769291,0.017788157303777,0.939626132406998,"chr12","+",3806145,3895864,"MSTRG.4477.1",7,1208,"MSTRG.4477","."
"13001","transcript",-3.29241286636884,0.00125421734945319,0.379394623282181,"chr12","-",26306794,26415262,"NM_001081977",10,5172,"MSTRG.4637","Rnf144a"
"1327","transcript",-4.6131491901673,0.0354173381326335,0.972480956649558,"chr1","-",74279847,74282173,"MSTRG.506.7",6,1254,"MSTRG.506","."
"13312","transcript",-3.17609041806503,0.0395545214883063,0.972480956649558,"chr12","+",51348230,51376986,"NM_001167963",16,6703,"MSTRG.4757","G2e3"
"13337","transcript",-7.95564997088711,0.0102698796859155,0.806083574431374,"chr12","+",51716939,51722856,"MSTRG.4780.12",3,318,"MSTRG.4780","."
"13442","transcript",2.01096368339084,0.0327595586858893,0.972480956649558,"chr12","-",55602901,55718310,"MSTRG.4818.8",22,6794,"MSTRG.4818","."
"13765","transcript",-3.31068591331912,0.0368283739174669,0.972480956649558,"chr12","+",73997796,74160472,"MSTRG.4923.5",3,330,"MSTRG.4923","."
"13853","transcript",3.59088631947144,0.0495280542738068,0.972480956649558,"chr12","+",77238810,77475959,"MSTRG.4959.4",11,3141,"MSTRG.4959","."
"14136","transcript",-2.62946585454077,0.0369397510026805,0.972480956649558,"chr12","-",84917986,84970866,"MSTRG.5061.1",20,5477,"MSTRG.5061","."
"14137","transcript",-2.17526877165672,0.0377722890760814,0.972480956649558,"chr12","-",84917996,84935125,"MSTRG.5061.2",14,4481,"MSTRG.5061","."
"1430","transcript",-2.52572437445636,0.0378927035042803,0.972480956649558,"chr1","+",75194059,75199343,"MSTRG.541.10",9,2950,"MSTRG.541","."
"14305","transcript",3.58713122888177,0.000755602301025116,0.295281083856035,"chr12","+",88368240,88461663,"MSTRG.5125.4",10,2134,"MSTRG.5125","."
"14385","transcript",2.42929231368057,0.00857299231012698,0.753614550431728,"chr12","+",98746968,98787774,"NM_001160107",14,3088,"MSTRG.5156","Zc3h14"
"14461","transcript",3.32962044552244,0.0157028930851599,0.904369712561597,"chr12","-",101039409,101083702,"NM_211355",15,4555,"MSTRG.5170","Smek1"
"14463","transcript",-4.11241352375886,0.00693741654455349,0.735777104249919,"chr12","-",101039573,101065084,"MSTRG.5170.4",14,3519,"MSTRG.5170","."
"14587","transcript",4.4248751505024,0.0408075002802759,0.972480956649558,"chr12","+",104406708,104414329,"MSTRG.5203.4",5,2144,"MSTRG.5203","."
"14620","transcript",3.3366149305622,0.0462832425639657,0.972480956649558,"chr12","+",105336594,105383932,"NR_045047",3,3282,"MSTRG.5210","Tunar"
"14662","transcript",-4.36797650520867,0.00777325373651527,0.749025540475575,"chr12","-",107911729,108004154,"MSTRG.5227.6",4,7334,"MSTRG.5227","."
"15044","transcript",3.14651589292888,0.0415943700124879,0.972480956649558,"chr12","-",111828458,111908055,"NM_011625",17,4333,"MSTRG.5337","Ppp1r13b"
"15110","transcript",-2.26977382164521,0.00867616487094491,0.75414649503232,"chr12","-",112955626,113000652,"MSTRG.5362.7",18,7022,"MSTRG.5362","."
"15135","transcript",-3.46791433188046,0.00536970840359574,0.663462596970794,"chr12","+",113098278,113137206,"NM_054081",20,2775,"MSTRG.5370","Mta1"
"15136","transcript",-3.02205662388748,0.0172348135629958,0.932565429409546,"chr12","+",113098381,113137206,"MSTRG.5370.2",21,2723,"MSTRG.5370","."
"15138","transcript",3.03423119185263,0.00276114001599992,0.508886999348087,"chr12","+",113100549,113123240,"MSTRG.5370.4",7,590,"MSTRG.5370","."
"15154","transcript",3.4069664771193,0.00930174625864288,0.77111807507148,"chr12","+",113186036,113189559,"MSTRG.5367.2",2,1632,"MSTRG.5367","."
"15155","transcript",-3.56889394958225,0.0048474638881324,0.653368376444181,"chr12","+",113186231,113189522,"MSTRG.5367.3",2,1707,"MSTRG.5367","."
"1531","transcript",-9.5118525745815,0.0482416074460275,0.972480956649558,"chr1","-",78417958,78488897,"NM_001278075",18,2091,"MSTRG.564","Farsb"
"1536","transcript",2.46192578002846,0.0496711813407464,0.972480956649558,"chr1","-",78443633,78472636,"MSTRG.564.6",11,1161,"MSTRG.564","."
"15360","transcript",-3.25189087550558,0.00401448747792599,0.611225397374418,"chr13","-",12439415,12461738,"NM_001199043",10,2980,"MSTRG.5452","Lgals8"
