"id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
"10151","transcript",2.66950613420589,0.0118616194724066,0.795403327134976,"chr11","+",119267967,119285698,"NM_001159324",20,3666,"MSTRG.3450","Gaa"
"10263","transcript",-2.70361724540472,0.0040146667268981,0.795403327134976,"chr11","-",120618372,120625002,"NM_153056",10,1715,"MSTRG.3500","Sirt7"
"10302","transcript",-2.92107962220686,0.0395349562657177,0.795403327134976,"chr11","+",120713953,120723963,"MSTRG.3507.8",19,4464,"MSTRG.3507","."
"10306","transcript",2.07417509922044,0.0210230753742171,0.795403327134976,"chr11","+",120713953,120723969,"MSTRG.3507.6",21,4113,"MSTRG.3507","."
"11108","transcript",2.36154676374316,0.021614968571973,0.795403327134976,"chr12","-",55216353,55303000,"MSTRG.3776.5",15,2184,"MSTRG.3776","."
"11339","transcript",-2.79779777045329,0.00912221679086556,0.795403327134976,"chr12","+",72089018,72101461,"MSTRG.3862.3",6,1843,"MSTRG.3862","."
"11466","transcript",2.67398916926347,0.00442679670383761,0.795403327134976,"chr12","+",78748831,78840713,"MSTRG.3906.1",15,5469,"MSTRG.3906","."
"11468","transcript",-5.16341788500983,0.048954391985085,0.795403327134976,"chr12","-",78842982,78861638,"NM_023721",9,1410,"MSTRG.3907","Atp6v1d"
"11469","transcript",16.6889868945791,0.0420225790880487,0.795403327134976,"chr12","-",78842982,78862050,"MSTRG.3907.1",10,1584,"MSTRG.3907","."
"11735","transcript",-3.13236882780605,1.52251871676778e-06,0.00757706814711434,"chr12","+",85473901,85477270,"NM_010234",4,2094,"MSTRG.3993","Fos"
"13530","transcript",3.2207091764557,0.00233909119750608,0.643999420947659,"chr13","+",54302505,54383917,"MSTRG.4541.1",5,5125,"MSTRG.4541","."
"13581","transcript",6.06796028386546,0.000102007393261383,0.126914198449371,"chr13","+",54943005,55006018,"MSTRG.4557.1",15,10233,"MSTRG.4557","."
"13583","transcript",-3.10991447134252,0.00015298898695093,0.134360327951611,"chr13","+",54949432,55006018,"MSTRG.4557.3",13,5419,"MSTRG.4557","."
"13584","transcript",-6.26183308277447,0.000185789460562136,0.154102035899594,"chr13","+",54949432,55006018,"NM_153131",16,3974,"MSTRG.4557","Unc5a"
"13694","transcript",3.7506659208772,0.00898088205215419,0.795403327134976,"chr13","-",56288643,56296831,"MSTRG.4584.1",5,1877,"MSTRG.4584","."
"14315","transcript",-2.9975751706999,0.031142361360425,0.795403327134976,"chr13","-",96648962,96670936,"NM_008255",20,4430,"MSTRG.4834","Hmgcr"
"14451","transcript",-2.32759983483251,0.0251216733373435,0.795403327134976,"chr13","-",102732488,102906192,"MSTRG.4886.2",26,10247,"MSTRG.4886","."
"14543","transcript",-3.33449161827373,0.00429426889210893,0.795403327134976,"chr13","+",109685580,109955964,"MSTRG.4919.5",15,7233,"MSTRG.4919","."
"14603","transcript",3.27992814748262,0.0478609198314728,0.795403327134976,"chr13","+",113794534,114157461,"MSTRG.4950.4",6,3447,"MSTRG.4950","."
"14655","transcript",3.18291192995352,0.0383022013709464,0.795403327134976,"chr13","+",119488041,119610419,"MSTRG.4971.3",4,2152,"MSTRG.4971","."
"14918","transcript",2.46824515306149,0.00986517673181508,0.795403327134976,"chr14","-",20548912,20618354,"MSTRG.5076.1",20,6350,"MSTRG.5076","."
"15678","transcript",-3.00555619496485,0.00362291055575215,0.795403327134976,"chr14","-",52006082,52019693,"MSTRG.5284.5",5,2921,"MSTRG.5284","."
"15727","transcript",-2.10293967694612,0.0259937352695132,0.795403327134976,"chr14",".",52902760,52903278,"MSTRG.5296.1",1,519,"MSTRG.5296","."
"15798","transcript",-3.33631337164115,0.00370430322636095,0.795403327134976,"chr14","+",54894258,54898927,"MSTRG.5318.3",8,1093,"MSTRG.5318","."
"1595","transcript",-2.51191358924546,0.00724898943808239,0.795403327134976,"chr1","+",92910825,92920585,"NM_181405",11,3039,"MSTRG.551","Rnpepl1"
"16422","transcript",2.39528620980255,0.0127416250948613,0.795403327134976,"chr14","+",73143380,73184045,"MSTRG.5516.6",15,3752,"MSTRG.5516","."
"16900","transcript",-2.2078441168684,0.014587855852733,0.795403327134976,"chr14","+",122181543,122402234,"MSTRG.5681.1",8,1206,"MSTRG.5681","."
"170","transcript",2.17609821323577,0.0465846854685145,0.795403327134976,"chr1","-",16563379,16619338,"MSTRG.68.4",7,8479,"MSTRG.68","."
"17243","transcript",39.5066756921255,0.0210616817192445,0.795403327134976,"chr15","-",35926286,35938246,"MSTRG.5842.1",5,582,"MSTRG.5842","."
"17688","transcript",-2.62248926425202,7.71934154237819e-05,0.104772517479733,"chr15","-",74669081,74672570,"NM_001276684",3,3056,"MSTRG.5997","Arc"
"17689","transcript",-2.43236055918951,7.55842014532604e-06,0.0225694425539436,"chr15","-",74669081,74672570,"NM_018790",3,3059,"MSTRG.5997","Arc"
"17722","transcript",-2.6243564154134,0.0275927184155539,0.795403327134976,"chr15","+",74995226,75045565,"MSTRG.6007.1",2,200,"MSTRG.6007","."
"18084","transcript",2.96546839364651,0.0490521195738712,0.795403327134976,"chr15","+",78428766,78439303,"MSTRG.6092.13",6,1332,"MSTRG.6092","."
"18101","transcript",-3.8737618261244,0.0225330966942181,0.795403327134976,"chr15","-",78667331,78718113,"MSTRG.6096.5",3,11990,"MSTRG.6096","."
"18421","transcript",-4.46058691750008,0.0194120430203859,0.795403327134976,"chr15","-",83376162,83447999,"MSTRG.6208.12",10,3039,"MSTRG.6208","."
"18458","transcript",4.63065368995504,0.045796299951262,0.795403327134976,"chr15","-",84379203,84447097,"NM_001163145",5,5917,"MSTRG.6219","1810041L15Rik"
"18740","transcript",5.92352071024016,0.00742982219500643,0.795403327134976,"chr15","-",95219440,95528252,"NM_001289653",21,3168,"MSTRG.6305","Nell2"
"18742","transcript",-5.41143480084048,0.00875032227592198,0.795403327134976,"chr15","-",95219440,95528903,"MSTRG.6305.1",21,3574,"MSTRG.6305","."
"18791","transcript",-2.56517477506205,0.00500935054580087,0.795403327134976,"chr15","-",97792664,97831756,"MSTRG.6327.1",26,4596,"MSTRG.6327","."
"19052","transcript",2.49320552299741,0.0344688141880407,0.795403327134976,"chr15","+",100867824,101045930,"MSTRG.6406.1",27,14153,"MSTRG.6406","."
"19055","transcript",-3.16625198518148,0.0426882052645787,0.795403327134976,"chr15","+",100936271,101045938,"NM_011323",26,11241,"MSTRG.6406","Scn8a"
"19411","transcript",-2.0834949077377,0.0423730683439552,0.795403327134976,"chr16","+",6996330,7412480,"MSTRG.6504.19",15,6792,"MSTRG.6504","."
"20259","transcript",3.46766389145391,0.0463272498178919,0.795403327134976,"chr16","+",32608896,32632793,"MSTRG.6742.1",19,5233,"MSTRG.6742","."
"20394","transcript",-2.98450072878482,0.0305984800038578,0.795403327134976,"chr16","+",36874919,36933082,"MSTRG.6789.6",23,11370,"MSTRG.6789","."
"21","transcript",4.50446333357236,0.0168224023392025,0.795403327134976,"chr1","+",4857767,4890839,"MSTRG.7.5",6,692,"MSTRG.7","."
