"id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
"1007","transcript",3.63894192346133,0.00209160934719432,0.741049625766969,"chr1",".",39308913,39309140,"MSTRG.714.1",1,228,"MSTRG.714","."
"10075","transcript",2.10749839778393,0.047333225852914,0.859280621098895,"chr10",".",123120829,123121077,"MSTRG.6826.1",1,249,"MSTRG.6826","."
"10179","transcript",-2.14323821963541,0.0185287646520516,0.859280621098895,"chr10",".",123443022,123443408,"MSTRG.6960.1",1,387,"MSTRG.6960","."
"10251","transcript",3.61263538431452,0.033161857016244,0.859280621098895,"chr10","+",126978892,126999975,"MSTRG.6998.2",7,4726,"MSTRG.6998","."
"1039","transcript",2.04899644578748,0.00928936428405347,0.849004976922808,"chr1",".",39645474,39645866,"MSTRG.741.1",1,393,"MSTRG.741","."
"10459","transcript",-3.26871325255017,0.0373020936971846,0.859280621098895,"chr10","+",128411616,128441441,"NM_001164237",7,4377,"MSTRG.7080","Rnf41"
"10676","transcript",4.36973261897538,0.00725477584480827,0.838586926240949,"chr11","+",3203019,3244588,"NM_001166549",18,3715,"MSTRG.7298","Eif4enif1"
"10687","transcript",-2.11629853512316,0.0077907162092663,0.838586926240949,"chr11","+",3290457,3309083,"NM_001253691",5,3192,"MSTRG.7305","Patz1"
"10801","transcript",-2.79449852858475,0.0499269251857162,0.859280621098895,"chr11",".",3855927,3856151,"MSTRG.7261.1",1,225,"MSTRG.7261","."
"10826","transcript",-3.31168459015643,0.0177003862064022,0.859280621098895,"chr11","+",4101037,4101252,"MSTRG.7271.1",1,216,"MSTRG.7271","."
"10850","transcript",4.58516350924762,0.0366725425320596,0.859280621098895,"chr11","-",4485970,4499061,"MSTRG.7318.4",9,2536,"MSTRG.7318","."
"10884","transcript",-5.97379461256438,0.029056607238573,0.859280621098895,"chr11","-",4938833,4945312,"MSTRG.7331.3",5,2658,"MSTRG.7331","."
"10903","transcript",-2.9339195068964,0.0230092018162852,0.859280621098895,"chr11",".",4972780,4973080,"MSTRG.7347.1",1,301,"MSTRG.7347","."
"11006","transcript",-4.52139189165405,0.0369985010323303,0.859280621098895,"chr11","+",5791791,5800767,"MSTRG.7420.4",12,1984,"MSTRG.7420","."
"11071","transcript",6.51581139648335,0.0101867903173876,0.857232658656788,"chr11","+",6389448,6401255,"MSTRG.7456.2",13,2129,"MSTRG.7456","."
"11267","transcript",-2.55708510193243,0.0282447501752023,0.859280621098895,"chr11",".",17214925,17215172,"MSTRG.7583.1",1,248,"MSTRG.7583","."
"11294","transcript",2.46738275718794,0.0123581671758481,0.859280621098895,"chr11",".",20029213,20029452,"MSTRG.7598.1",1,240,"MSTRG.7598","."
"11308","transcript",5.37543372774118,0.0108128292984231,0.857232658656788,"chr11",".",20335326,20335596,"MSTRG.7608.1",1,271,"MSTRG.7608","."
"11312","transcript",2.93158394138504,0.0348543144992257,0.859280621098895,"chr11",".",20537904,20538127,"MSTRG.7612.1",1,224,"MSTRG.7612","."
