"t_id","id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
5840,"MSTRG.2031","gene",-4.58548862389502,0.0412180603966542,0.689797433377846,"chr10","+",128058939,128077254,"MSTRG.2031.1",8,1993,"MSTRG.2031","."
6607,"MSTRG.2263","gene",-2.30103575682856,0.0481398082179841,0.689797433377846,"chr11",".",29601799,29602327,"MSTRG.2263.1",1,529,"MSTRG.2263","."
8945,"MSTRG.3061","gene",2.08049295440564,0.0214440535138237,0.689797433377846,"chr11","-",96817414,96824013,"NM_001130453",4,3547,"MSTRG.3061","Nfe2l1"
9735,"MSTRG.3314","gene",-2.20203071434469,0.00542706102501733,0.638222376542038,"chr11","+",108920349,108950781,"NM_015732",11,4258,"MSTRG.3314","Axin2"
11466,"MSTRG.3906","gene",6.90999451754196,0.029053363041345,0.689797433377846,"chr12","+",78748831,78840713,"MSTRG.3906.1",15,5469,"MSTRG.3906","."
11735,"MSTRG.3993","gene",-3.63220247466181,1.92824833367133e-06,0.0181409603231799,"chr12","+",85473901,85477270,"NM_010234",4,2094,"MSTRG.3993","Fos"
11755,"Esrrb","gene",-2.01319619941022,0.0106127058714329,0.689797433377846,"chr12","+",86361117,86521628,"NM_001159500",7,4300,"Esrrb","Esrrb"
11951,"MSTRG.4059","gene",-2.54503794259509,0.0321897200997718,0.689797433377846,"chr12","-",100300770,100520822,"NM_001033213",20,3442,"MSTRG.4059","Ttc7b"
12141,"MSTRG.4116","gene",3.30565615073942,0.0497529655774273,0.689797433377846,"chr12","-",107910403,108003414,"NM_001079883",4,7923,"MSTRG.4116","Bcl11b"
12687,"MSTRG.4266","gene",3.15019478802701,0.0311741123253406,0.689797433377846,"chr13","+",9276525,9668926,"NM_001081426",37,8024,"MSTRG.4266","Dip2c"
13694,"MSTRG.4584","gene",2.48593619083688,0.0139686326240858,0.689797433377846,"chr13","-",56288643,56296831,"MSTRG.4584.1",5,1877,"MSTRG.4584","."
14451,"MSTRG.4886","gene",-2.50528023888716,0.0283690546450528,0.689797433377846,"chr13","-",102732488,102906192,"MSTRG.4886.2",26,10247,"MSTRG.4886","."
14780,"MSTRG.5029","gene",2.10312400351458,0.0483258627612221,0.689797433377846,"chr14","-",8799440,8800516,"MSTRG.5029.2",2,1047,"MSTRG.5029","."
15074,"MSTRG.5113","gene",2.01129488008131,0.00524254143238667,0.638222376542038,"chr14","-",25923298,25927250,"NM_025311",4,1980,"MSTRG.5113","Tmem254a"
15896,"MSTRG.5353","gene",2.72964807754933,0.0150263795642969,0.689797433377846,"chr14","-",55625442,55635048,"MSTRG.5353.3",25,4470,"MSTRG.5353","."
16027,"MSTRG.5395","gene",-5.21678525163212,0.0236772893555264,0.689797433377846,"chr14","+",59201228,59237265,"MSTRG.5395.1",12,3900,"MSTRG.5395","."
16111,"MSTRG.5431","gene",2.33314505687344,0.0405855396675305,0.689797433377846,"chr14","-",62676341,62761371,"MSTRG.5431.2",19,5244,"MSTRG.5431","."
16589,"MSTRG.5592","gene",-2.31809956273236,0.011586605022113,0.689797433377846,"chr14","-",97786846,98169765,"NM_007826",12,5448,"MSTRG.5592","Dach1"
17130,"MSTRG.5788","gene",-2.33557245404303,0.0105671657979767,0.689797433377846,"chr15","+",25758786,25813675,"MSTRG.5788.3",23,6079,"MSTRG.5788","."
19936,"MSTRG.6643","gene",-2.20764680369472,0.0156662360725376,0.689797433377846,"chr16","+",20535480,20544909,"NM_001302970",11,2931,"MSTRG.6643","Ap2m1"
22941,"MSTRG.7598","gene",2.62084435249407,0.0245124555569072,0.689797433377846,"chr17","+",35841712,35859619,"MSTRG.7598.2",16,7173,"MSTRG.7598","."
24145,"MSTRG.7980","gene",3.54072575439074,0.00445214269781857,0.638222376542038,"chr17","-",87990859,88064286,"MSTRG.7980.3",23,3782,"MSTRG.7980","."
32681,"MSTRG.10651","gene",2.0673909343475,0.0431644561235857,0.689797433377846,"chr2","+",181715016,181720976,"MSTRG.10651.1",3,5420,"MSTRG.10651","."
33957,"MSTRG.11091","gene",-2.69186448626482,0.0246309815563075,0.689797433377846,"chr3","+",89715030,89753455,"MSTRG.11091.2",15,6298,"MSTRG.11091","."
34266,"MSTRG.11164","gene",2.78687372598585,0.0109848153487118,0.689797433377846,"chr3","-",95058530,95106930,"NM_008847",15,3673,"MSTRG.11164","Pip5k1a"
34486,"MSTRG.11245","gene",-3.73694756965027,0.000128886372265935,0.0959407737353059,"chr3","+",97628838,97655287,"NM_010232",9,5186,"MSTRG.11245","Fmo5"
35992,"MSTRG.11801","gene",2.56385184845685,0.0315083098474692,0.689797433377846,"chr4","-",41861159,41873247,"MSTRG.11801.1",1,12089,"MSTRG.11801","."
36201,"MSTRG.11867","gene",2.28706570249567,0.0460504542161534,0.689797433377846,"chr4","-",44126212,44167538,"NM_175201",11,4989,"MSTRG.11867","Rnf38"
37555,"MSTRG.12305","gene",3.0202490280623,0.0412263478934753,0.689797433377846,"chr4","-",123349596,123358829,"MSTRG.12305.1",5,2173,"MSTRG.12305","."
37896,"MSTRG.12399","gene",-2.85641097851109,0.0498810979388147,0.689797433377846,"chr4","+",130047396,130099277,"MSTRG.12399.1",71,5704,"MSTRG.12399","."
38369,"MSTRG.12550","gene",4.40165056337417,0.0473515673488877,0.689797433377846,"chr4","-",139082292,139092970,"MSTRG.12550.4",6,2544,"MSTRG.12550","."
38419,"MSTRG.12565","gene",-2.17988693647397,0.0408540227658662,0.689797433377846,"chr4","-",140514485,140665887,"NM_001290803",29,4523,"MSTRG.12565","Arhgef10l"
39070,"MSTRG.12783","gene",-9.37216874381341,0.00477179551162221,0.638222376542038,"chr4","+",155869567,155889103,"NM_028020",17,2347,"MSTRG.12783","Cpsf3l"
42662,"MSTRG.13965","gene",-2.16213494108371,0.00307064332057183,0.577772247198796,"chr5","+",145167213,145182041,"MSTRG.13965.2",8,1791,"MSTRG.13965","."
42704,"MSTRG.13975","gene",2.94914341671579,0.040847797850183,0.689797433377846,"chr5","+",146385500,146473615,"MSTRG.13975.4",11,5136,"MSTRG.13975","."
44961,"MSTRG.14725","gene",3.66581081256877,0.0498376187460793,0.689797433377846,"chr6","-",118587240,119108495,"NM_001159534",47,13592,"MSTRG.14725","Cacna1c"
46346,"MSTRG.15096","gene",4.26733285596332,0.03855943964223,0.689797433377846,"chr7","+",16399645,16437698,"MSTRG.15096.1",14,5883,"MSTRG.15096","."
46790,"MSTRG.15178","gene",3.59446536339837,8.49805739820964e-05,0.0726815672748693,"chr7","+",24507087,24515682,"NR_110958",3,1026,"MSTRG.15178","Zfp428"
46989,"MSTRG.15242","gene",41.233241716071,0.00607299016598506,0.657470545595867,"chr7","+",27468418,27470619,"MSTRG.15242.1",1,2202,"MSTRG.15242","."
50302,"MSTRG.16260","gene",-2.09811167374936,0.0391122884304435,0.689797433377846,"chr7","+",133637675,133673017,"NM_178115",25,5338,"MSTRG.16260","Edrf1"
50712,"MSTRG.16374","gene",-2.51234170093094,1.29020879815478e-05,0.0404609479101339,"chr7","-",143557230,143600087,"MSTRG.16374.2",20,4813,"MSTRG.16374","."
51620,"MSTRG.16641","gene",2.52919012819272,0.048956236990552,0.689797433377846,"chr8","+",41239759,41332694,"MSTRG.16641.3",37,6823,"MSTRG.16641","."
51778,"MSTRG.16697","gene",-5.9546117145151,9.96029566990853e-06,0.0404609479101339,"chr8","+",54779434,55060878,"NM_001253754",7,2966,"MSTRG.16697","Gpm6a"
