"t_id","id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
5166,"MSTRG.1776","gene",-6.64595632581302,0.0411091264094986,0.967951792496868,"chr10","-",77290727,77418273,"NM_130895",11,6556,"MSTRG.1776","Adarb1"
5507,"MSTRG.1981","gene",2.27206139843952,0.027483980808531,0.967951792496868,"chr10","+",80330145,80336441,"NM_139292",6,2016,"MSTRG.1981","Reep6"
6065,"MSTRG.2037","gene",-2.57613690305701,0.0418055833914333,0.967951792496868,"chr10","-",91147571,91171619,"NM_001080129",9,3570,"MSTRG.2037","Tmpo"
6342,"MSTRG.2134","gene",-3.30595254524431,0.0364829281591805,0.967951792496868,"chr10","+",107270328,107426396,"MSTRG.2134.1",5,8524,"MSTRG.2134","."
7809,"MSTRG.2593","gene",2.69195502896602,0.00301784386428938,0.967951792496868,"chr11","+",32642555,32746814,"NM_134015",14,4337,"MSTRG.2593","Fbxw11"
8534,"MSTRG.2828","gene",2.12979189816264,0.0464430715337981,0.967951792496868,"chr11","+",59202457,59211415,"MSTRG.2828.1",9,5423,"MSTRG.2828","."
8632,"MSTRG.2849","gene",-8.37890354001953,0.0164696822265218,0.967951792496868,"chr11","-",60226714,60352905,"NM_153080",15,5000,"MSTRG.2849","Tom1l2"
9206,"MSTRG.3016","gene",-3.77903548508581,0.0230651981313987,0.967951792496868,"chr11","-",69968226,69980330,"NM_001253700",7,953,"MSTRG.3016","Elp5"
9469,"MSTRG.3085","gene",2.60721732466861,0.02932054981169,0.967951792496868,"chr11","-",73183133,73199019,"NM_031251",11,3010,"MSTRG.3085","Ctns"
10035,"MSTRG.3254","gene",-3.17620691518877,0.0398185442929868,0.967951792496868,"chr11","+",83408998,83421070,"MSTRG.3254.2",4,3371,"MSTRG.3254","."
10190,"MSTRG.3306","gene",-5.02341110541159,0.0435640436260425,0.967951792496868,"chr11","-",86583865,86683822,"NM_029478",12,2773,"MSTRG.3306","Vmp1"
10415,"MSTRG.3386","gene",2.16330384619527,0.0397307420069012,0.967951792496868,"chr11","+",94653802,94662090,"MSTRG.3386.5",3,3080,"MSTRG.3386","."
10682,"MSTRG.3453","gene",76.1683791461672,0.00261055699330082,0.967951792496868,"chr11","-",98001508,98022627,"NM_001282977",14,3524,"MSTRG.3453","Cacnb1"
11304,"MSTRG.3636","gene",-2.36764496520535,0.00485722783187437,0.967951792496868,"chr11","+",105178807,105283959,"NM_001294331",22,5494,"MSTRG.3636","Tlk2"
11367,"MSTRG.3663","gene",12.0663684348494,0.00175272938704873,0.967951792496868,"chr11","+",106256125,106263167,"MSTRG.3663.1",10,2025,"MSTRG.3663","."
12006,"MSTRG.3870","gene",-12.5911925016208,0.00915189475406863,0.967951792496868,"chr11","+",119491347,119511465,"NM_001164636",9,5112,"MSTRG.3870","Endov"
12670,"MSTRG.4083","gene",2.03294969574183,0.0108330233792735,0.967951792496868,"chr12","-",27090237,27114995,"NR_045052",3,1973,"MSTRG.4083","Gm20187"
13021,"MSTRG.4201","gene",-2.16635764851766,0.0348441090824347,0.967951792496868,"chr12",".",54701322,54701708,"MSTRG.4201.1",1,387,"MSTRG.4201","."
13427,"MSTRG.4345","gene",3.14858346150231,0.00954251879850099,0.967951792496868,"chr12","-",76937275,76962226,"MSTRG.4345.7",4,1869,"MSTRG.4345","."
13715,"MSTRG.4427","gene",-2.23805785412216,3.79793649966098e-05,0.245991598322222,"chr12","+",84773203,84775093,"MSTRG.4427.3",3,1552,"MSTRG.4427","."
15134,"MSTRG.4844","gene",9.64899271273985,0.0349700401774327,0.967951792496868,"chr13","-",21441982,21453752,"MSTRG.4844.3",4,4965,"MSTRG.4844","."
15756,"MSTRG.5043","gene",2.52660236019202,0.0162215775309692,0.967951792496868,"chr13","-",49036302,49148328,"NM_001290313",30,7197,"MSTRG.5043","Wnk2"
16184,"MSTRG.5155","gene",-14.0825167687051,0.0272062719734274,0.967951792496868,"chr13","-",58391132,58402512,"NM_001301345",15,2721,"MSTRG.5155","Hnrnpk"
16383,"MSTRG.5233","gene",-4.3082832621521,0.00466576282965769,0.967951792496868,"chr13",".",66873979,66874777,"MSTRG.5233.1",1,799,"MSTRG.5233","."
16461,"MSTRG.5271","gene",-4.20359504049052,0.0400490857585782,0.967951792496868,"chr13","-",68560805,68565660,"MSTRG.5271.4",3,2552,"MSTRG.5271","."
19267,"MSTRG.6148","gene",-5.52168578350141,0.032121793067085,0.967951792496868,"chr14","-",70474555,70520260,"NM_009755",20,3759,"MSTRG.6148","Bmp1"
20485,"MSTRG.6577","gene",2.08285678413971,0.00200854261351768,0.967951792496868,"chr15","-",58025273,58076508,"MSTRG.6577.5",6,1268,"MSTRG.6577","."
23337,"MSTRG.7373","gene",14.6227343458784,0.00937637931790347,0.967951792496868,"chr16","+",20535472,20544047,"MSTRG.7373.1",10,2540,"MSTRG.7373","."
24004,"MSTRG.7574","gene",-3.06326897707648,0.00832463539495443,0.967951792496868,"chr16","+",43247284,43619123,"NM_019778",9,3140,"MSTRG.7574","Zbtb20"
25334,"MSTRG.8001","gene",-2.04930506805568,0.0397749089852697,0.967951792496868,"chr17","-",22285878,22312280,"MSTRG.8001.2",6,2368,"MSTRG.8001","."
25902,"MSTRG.8117","gene",-5.0592079458807,0.0261312527260431,0.967951792496868,"chr17","+",26123481,26126608,"MSTRG.8117.1",5,1434,"MSTRG.8117","."
34787,"MSTRG.10873","gene",-8.41773710538886,0.0172338497126447,0.967951792496868,"chr2","-",84587124,84620989,"MSTRG.10873.1",15,18302,"MSTRG.10873","."
35108,"MSTRG.10906","gene",-2.17511834143287,0.0432448425801542,0.967951792496868,"chr2","-",90894636,90904721,"NM_026688",7,940,"MSTRG.10906","Ndufs3"
35225,"MSTRG.10936","gene",12.7898886144199,0.0417918048284773,0.967951792496868,"chr2","-",91929798,91931818,"MSTRG.10936.5",3,1783,"MSTRG.10936","."
35948,"MSTRG.11177","gene",3.64285963569192,0.0222277490696221,0.967951792496868,"chr2","+",121008408,121016908,"MSTRG.11177.2",11,3186,"MSTRG.11177","."
37482,"MSTRG.11668","gene",-2.71268187670561,0.000428978675508729,0.643896991938602,"chr2","+",164746433,164768591,"MSTRG.11668.3",13,1638,"MSTRG.11668","."
38182,"MSTRG.11868","gene",2.87110932437137,0.0110355948966416,0.967951792496868,"chr2","-",181357690,181365404,"NM_001165992",8,2577,"MSTRG.11868","Arfrp1"
38633,"MSTRG.12004","gene",-4.84109839160435,0.00129065764624448,0.967951792496868,"chr3","-",32945655,33143259,"MSTRG.12004.2",13,7111,"MSTRG.12004","."
39234,"MSTRG.12257","gene",-2.37494717156316,0.041996736169903,0.967951792496868,"chr3","-",73048125,73056943,"NM_198864",2,3732,"MSTRG.12257","Slitrk3"
40183,"MSTRG.12482","gene",-9.29765125919449,0.0232669888741517,0.967951792496868,"chr3","-",95032691,95042614,"NM_001282017",10,1344,"MSTRG.12482","Psmd4"
40772,"MSTRG.12683","gene",-13.428588076234,0.0189999495495007,0.967951792496868,"chr3","-",107888745,107896213,"MSTRG.12683.1",4,5644,"MSTRG.12683","."
42486,"MSTRG.13262","gene",-2.051180298184,0.0422029342447819,0.967951792496868,"chr4","+",44756559,44932214,"NM_138590",9,2523,"MSTRG.13262","Zcchc7"
43783,"MSTRG.13671","gene",2.11116881905406,0.0301789277515278,0.967951792496868,"chr4","-",116551359,116554591,"MSTRG.13671.2",2,2874,"MSTRG.13671","."
43818,"MSTRG.13681","gene",-3.43786654537327,0.00349070389606665,0.967951792496868,"chr4","+",117019408,117086852,"NM_001111277",12,1549,"MSTRG.13681","Eif2b3"
44315,"MSTRG.13831","gene",27.7562184074598,0.0485546941374495,0.967951792496868,"chr4","+",126753429,126776231,"MSTRG.13831.2",3,753,"MSTRG.13831","."
44902,"MSTRG.14005","gene",2.8925282313128,0.0229274446014851,0.967951792496868,"chr4","+",136310960,136346075,"MSTRG.14005.5",10,7879,"MSTRG.14005","."
44928,"MSTRG.14007","gene",28.1316018087571,5.46283807066894e-05,0.245991598322222,"chr4","-",136889802,136892943,"MSTRG.14007.2",3,1133,"MSTRG.14007","."
45102,"MSTRG.14050","gene",-2.08524866629514,0.0368881720466597,0.967951792496868,"chr4","-",139081879,139092989,"MSTRG.14050.1",5,3451,"MSTRG.14050","."
46252,"MSTRG.14377","gene",-2.69076594959908,0.0333460245940758,0.967951792496868,"chr5","-",8968224,8988286,"MSTRG.14377.2",9,2208,"MSTRG.14377","."
46926,"MSTRG.14598","gene",-4.54133899574549,0.00183263470677442,0.967951792496868,"chr5","-",33898180,33936258,"NM_011914",11,2161,"MSTRG.14598","Nelfa"
