"t_id","id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
4946,"MSTRG.3380","gene",-2.13482721003753,0.036686998712995,0.905503982068012,"chr1","-",167226084,167285127,"NM_030724",7,1337,"MSTRG.3380","Uck2"
5262,"MSTRG.3538","gene",2.38010097135661,0.0241846118040701,0.905503982068012,"chr1","+",177442486,177450764,"MSTRG.3538.1",3,3674,"MSTRG.3538","."
5391,"MSTRG.3622","gene",-3.89124443798831,0.0497026848508255,0.905503982068012,"chr1","-",180432161,180483445,"MSTRG.3622.1",3,5888,"MSTRG.3622","."
5447,"MSTRG.3668","gene",-3.7185764679592,0.00293325302435832,0.81733753656869,"chr1",".",181413621,181413903,"MSTRG.3668.1",1,283,"MSTRG.3668","."
6031,"MSTRG.4119","gene",-2.40663822463702,0.034662876248186,0.905503982068012,"chr10",".",3942214,3942486,"MSTRG.4119.1",1,273,"MSTRG.4119","."
6099,"MSTRG.4148","gene",-3.61141290663268,0.0113325265249181,0.905503982068012,"chr10","+",5639218,5647614,"NM_011702",7,1527,"MSTRG.4148","Vip"
6399,"MSTRG.4412","gene",2.18662115036475,0.00858919465367325,0.905503982068012,"chr10",".",9509839,9510138,"MSTRG.4412.1",1,300,"MSTRG.4412","."
6532,"MSTRG.4569","gene",-4.02549060032603,0.041937604284655,0.905503982068012,"chr10","-",12382188,12861735,"NM_011682",74,12382,"MSTRG.4569","Utrn"
6607,"MSTRG.4567","gene",2.20481893144506,0.0425864502506824,0.905503982068012,"chr10",".",17869111,17869324,"MSTRG.4567.1",1,214,"MSTRG.4567","."
7494,"MSTRG.5184","gene",2.47667444620073,0.0404105045161256,0.905503982068012,"chr10",".",52794486,52794717,"MSTRG.5184.1",1,232,"MSTRG.5184","."
7555,"MSTRG.5241","gene",2.83772405454451,0.0216865902496982,0.905503982068012,"chr10",".",56149368,56149710,"MSTRG.5241.1",1,343,"MSTRG.5241","."
7745,"MSTRG.5376","gene",2.12159965137354,0.0305928134520119,0.905503982068012,"chr10",".",61124179,61124420,"MSTRG.5376.1",1,242,"MSTRG.5376","."
7774,"MSTRG.5389","gene",2.20770344801276,0.0043976344366341,0.858624682316415,"chr10","+",61680321,61693297,"NM_009120",7,2602,"MSTRG.5389","Sar1a"
7795,"MSTRG.5394","gene",8.91042726423087,0.0193780095527084,0.905503982068012,"chr10","-",62107656,62111013,"NM_027251",4,1731,"MSTRG.5394","2010107G23Rik"
8023,"MSTRG.5521","gene",2.62977208755971,0.0230454215809732,0.905503982068012,"chr10","-",70925096,71159634,"NM_031397",21,3101,"MSTRG.5521","Bicc1"
8462,"MSTRG.6075","gene",-2.00060985680257,0.0387719771620387,0.905503982068012,"chr10","-",79781474,79788985,"NM_001042710",5,2693,"MSTRG.6075","Prss57"
8634,"MSTRG.5835","gene",6.37117096014027,0.0124769419682007,0.905503982068012,"chr10","-",80796175,80807495,"MSTRG.5835.3",4,584,"MSTRG.5835","."
8655,"MSTRG.5828","gene",-6.91330727119909,0.00723495288751397,0.905503982068012,"chr10","+",80930091,80932204,"NM_008655",4,1266,"MSTRG.5828","Gadd45b"
8772,"MSTRG.5891","gene",3.17476698891506,0.0241063993323384,0.905503982068012,"chr10",".",81727828,81728187,"MSTRG.5891.1",1,360,"MSTRG.5891","."
8850,"MSTRG.5965","gene",-44.7447345869436,0.00139970452274207,0.703413737079827,"chr10","+",82629838,82650494,"NM_011561",10,3119,"MSTRG.5965","Tdg"
9012,"MSTRG.6160","gene",-3.44303670756375,0.0171581934917161,0.905503982068012,"chr10","-",86841210,87007942,"NM_138673",69,8133,"MSTRG.6160","Stab2"
9073,"MSTRG.6198","gene",3.33617261566403,0.0352181844678929,0.905503982068012,"chr10","+",89101569,89101776,"MSTRG.6198.1",1,208,"MSTRG.6198","."
9244,"MSTRG.6296","gene",-2.31057428793566,0.0417530219431281,0.905503982068012,"chr10","-",94573494,94574353,"MSTRG.6296.1",2,614,"MSTRG.6296","."
9410,"MSTRG.6386","gene",4.36784051583979,0.00644841983854172,0.905503982068012,"chr10","+",102512222,102546560,"NM_146240",2,2118,"MSTRG.6386","Rassf9"
