"id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
"10274","transcript",-2.12843076175981,0.0430238275546296,0.816225762988529,"chr11","-",98767932,98775377,"NM_145434",8,2765,"MSTRG.3590","Nr1d1"
"1065","transcript",2.77557181563092,0.036548277724362,0.801332890641815,"chr1",".",65095150,65095780,"MSTRG.401.1",1,631,"MSTRG.401","."
"108","transcript",2.5516387547697,0.0453201191806537,0.817397480309187,"chr1","+",10047422,10136729,"MSTRG.47.12",28,3947,"MSTRG.47","."
"10876","transcript",-2.49113103050632,0.0403386590107262,0.816225762988529,"chr11","-",106654331,106715281,"MSTRG.3775.5",15,3158,"MSTRG.3775","."
"10907","transcript",-2.72023440523972,0.0348504821433167,0.794441806372238,"chr11","-",107033094,107131848,"MSTRG.3786.7",30,11764,"MSTRG.3786","."
"11322","transcript",5.4924976750962,0.0209519578608464,0.710369219766976,"chr11","+",117332313,117362325,"NM_001113488",10,2965,"MSTRG.3937","Sept9"
"11457","transcript",-2.58014596720474,0.000518132976069507,0.145858178840967,"chr11","+",119943092,120006782,"NM_001037755",14,2065,"MSTRG.3994","Baiap2"
"11480","transcript",2.06364623237039,0.00104299091932158,0.23140247108733,"chr11","-",120103971,120151338,"MSTRG.4004.5",16,4441,"MSTRG.4004","."
"1159","transcript",2.30927343411281,0.0157953167305898,0.651934988087504,"chr1","+",72284375,72303093,"MSTRG.426.2",4,3043,"MSTRG.426","."
"11757","transcript",-2.59686711085629,0.042340228447983,0.816225762988529,"chr12","+",3954945,3960643,"NM_008895",3,1038,"MSTRG.4082","Pomc"
"12005","transcript",8.22071034521341,0.048066256427225,0.819469976181539,"chr12","-",21390329,21417436,"NM_011739",5,2110,"MSTRG.4177","Ywhaq"
"12008","transcript",2.87827923539607,0.0066784491526215,0.523120046971225,"chr12","+",21543134,21554286,"MSTRG.4189.2",4,669,"MSTRG.4189","."
"12016","transcript",4.74206511872836,5.92133761612157e-06,0.00548671143509825,"chr12","+",23903157,23903434,"MSTRG.4188.1",1,278,"MSTRG.4188","."
"12147","transcript",-2.32639192271804,0.0488549644565945,0.823052170273836,"chr12","-",31484837,31494750,"MSTRG.4237.4",5,3897,"MSTRG.4237","."
"12587","transcript",-2.01870535672611,0.030416939538193,0.775360004844282,"chr12","-",69583576,69682438,"MSTRG.4419.1",23,6386,"MSTRG.4419","."
"12689","transcript",-2.72003322556902,0.000426631415108791,0.129612022701576,"chr12","+",71831068,71992327,"MSTRG.4444.1",25,7006,"MSTRG.4444","."
"12796","transcript",-2.81126373523488,0.00036689069170226,0.117227901700453,"chr12","-",76348900,76369460,"MSTRG.4478.4",3,2015,"MSTRG.4478","."
"12803","transcript",9.13659332860164,0.00373194582904501,0.429210384524381,"chr12","+",76403837,76406936,"MSTRG.4480.1",2,2514,"MSTRG.4480","."
"12805","transcript",-5.49096851541858,0.00287866655621005,0.398115288206602,"chr12","+",76404370,76406936,"NM_008301",1,2567,"MSTRG.4480","Hspa2"
"12919","transcript",2.62409827097425,0.0171068548833309,0.670611001881498,"chr12","+",80828025,80880808,"MSTRG.4525.3",3,4360,"MSTRG.4525","."
"12975","transcript",2.46012674444512,0.0278049079941713,0.763378599922938,"chr12","-",81714896,81781170,"MSTRG.4530.1",12,10742,"MSTRG.4530","."
"13064","transcript",2.04796199667219,0.0321173519387128,0.788674647278766,"chr12","+",84285340,84344244,"MSTRG.4572.4",20,7026,"MSTRG.4572","."
"13163","transcript",-3.4646799640582,0.0142424824551033,0.644322529039126,"chr12","+",85599416,85639878,"NM_030887",4,1643,"MSTRG.4597","Jdp2"
"1340","transcript",2.74609221794674,0.018931544935169,0.686574150173292,"chr1","+",75383114,75432304,"MSTRG.490.14",41,10431,"MSTRG.490","."
"13590","transcript",-2.14970786973739,0.034371942547873,0.791280545710786,"chr12","+",108179286,108203359,"MSTRG.4713.1",13,2903,"MSTRG.4713","."
"13998","transcript",3.59788357352014,0.047109926051139,0.817397480309187,"chr12","+",113014561,113074375,"MSTRG.4825.5",26,5364,"MSTRG.4825","."
"14165","transcript",-2.11698086447748,0.00687107266019849,0.524011187402462,"chr13","+",8971024,9042631,"MSTRG.4897.1",2,1486,"MSTRG.4897","."
"14171","transcript",-4.18769194348532,0.0378151630630649,0.808293658459883,"chr13","+",9117936,9174394,"MSTRG.4901.4",18,5886,"MSTRG.4901","."
"14199","transcript",-2.90451420233857,0.0262389055325386,0.758775143590345,"chr13","-",11553072,12107494,"MSTRG.4911.2",103,17345,"MSTRG.4911","."
"1429","transcript",6.18121473537245,8.40016008973876e-08,0.000398105207091159,"chr1",".",78966390,78968095,"MSTRG.508.1",1,1706,"MSTRG.508","."
"15023","transcript",-2.02553971514088,0.00649834728688081,0.523120046971225,"chr13","+",51651708,51684044,"NM_029279",17,3317,"MSTRG.5204","Secisbp2"
"15089","transcript",8.2136029168319,1.84671670400149e-07,0.000502973968476666,"chr13","+",54621784,54664063,"NM_178397",11,4322,"MSTRG.5218","Faf2"
"15090","transcript",-9.08169861234595,5.60701007845665e-09,0.000103909110773959,"chr13","+",54621806,54664058,"MSTRG.5218.2",11,4238,"MSTRG.5218","."
"15153","transcript",3.60012208653243,0.012805579107821,0.618721608291615,"chr13","+",55210473,55318269,"MSTRG.5234.2",24,11953,"MSTRG.5234","."
"15389","transcript",3.44260346728631,0.0049855990125045,0.463781822685284,"chr13","-",62006627,62126144,"MSTRG.5295.1",2,459,"MSTRG.5295","."
"1563","transcript",2.38586525884628,0.0493067433273298,0.823052170273836,"chr1","-",86350507,86359354,"MSTRG.568.3",14,3007,"MSTRG.568","."
"15780","transcript",-3.14491109740619,0.00117204884670208,0.241337880300921,"chr13","+",83524807,83667109,"MSTRG.5495.3",11,6220,"MSTRG.5495","."
"15806","transcript",2.2688034266531,0.0185736683006815,0.683977161683613,"chr13","+",85126671,85127514,"MSTRG.5504.1",1,844,"MSTRG.5504","."
"16012","transcript",2.18286830182479,0.0346291479098002,0.794441806372238,"chr13","-",98839011,98891026,"MSTRG.5606.5",24,8427,"MSTRG.5606","."
"16044","transcript",2.63577390026622,0.0115585728357575,0.585851632712798,"chr13",".",100415572,100416008,"MSTRG.5616.1",1,437,"MSTRG.5616","."
"16071","transcript",5.43828894783211,0.0155204020614006,0.651357676002841,"chr13",".",100770403,100770686,"MSTRG.5629.1",1,284,"MSTRG.5629","."
"16278","transcript",2.67042431813311,0.0187132935270249,0.683977161683613,"chr13",".",115528929,115529749,"MSTRG.5716.1",1,821,"MSTRG.5716","."
"16475","transcript",2.81774451907049,4.25707523943331e-05,0.0246537869803681,"chr14",".",12867558,12867849,"MSTRG.5787.1",1,292,"MSTRG.5787","."
"16605","transcript",-2.42545208504293,0.03420479929979,0.791280545710786,"chr14","-",20548932,20618341,"MSTRG.5842.7",22,6899,"MSTRG.5842","."
"16610","transcript",2.97761779400959,0.0115587571274518,0.585851632712798,"chr14","-",20548982,20642503,"MSTRG.5842.12",22,8121,"MSTRG.5842","."
"17003","transcript",-3.15735414624804,0.0153811278708873,0.651357676002841,"chr14","+",32201946,32274991,"MSTRG.5962.1",15,2573,"MSTRG.5962","."
"1712","transcript",2.88145853832588,0.0394657602047481,0.816225762988529,"chr1","+",91298380,91321067,"MSTRG.611.6",12,2148,"MSTRG.611","."
"17595","transcript",2.24016062492456,0.0293512859471083,0.773390576709236,"chr14","+",55510448,55517431,"NM_001146183",17,2175,"MSTRG.6158","Cpne6"
"17745","transcript",4.51335999862484,0.0361287338316049,0.799200948380685,"chr14","-",57549598,57571569,"NM_026526",5,836,"MSTRG.6197","N6amt2"
"18039","transcript",4.36386749439572,0.0316185222605259,0.785608232847967,"chr14","-",69241851,69285103,"MSTRG.6315.2",4,4673,"MSTRG.6315","."
"18097","transcript",2.89540018347281,2.42286586664697e-05,0.0160359108002506,"chr14",".",70360217,70361494,"MSTRG.6337.1",1,1278,"MSTRG.6337","."
"18129","transcript",2.48534302990603,0.0245228576390999,0.755691387310128,"chr14","+",70554056,70573548,"NM_021877",20,5487,"MSTRG.6347","Hr"
"18133","transcript",3.19368630310188,0.047091410153299,0.817397480309187,"chr14","-",70583295,70599835,"NM_194345",17,4034,"MSTRG.6367","Fam160b2"
"18194","transcript",-2.9503916785554,0.0251584661431452,0.756025510228484,"chr14","+",73142517,73184054,"MSTRG.6356.3",15,3982,"MSTRG.6356","."
"18196","transcript",2.40987951376076,0.042983152091454,0.816225762988529,"chr14","+",73143344,73184041,"MSTRG.6356.5",15,3784,"MSTRG.6356","."
"18378","transcript",3.17535234333233,0.0107686717932937,0.584548805576223,"chr14","-",101633766,101640471,"NM_001033132",4,875,"MSTRG.6436","Commd6"
"18399","transcript",4.74462691716071,0.0291637989078763,0.773390576709236,"chr14","-",102976581,102982632,"MSTRG.6441.1",2,6015,"MSTRG.6441","."
"190","transcript",2.54785347845648,0.0187175054126751,0.683977161683613,"chr1",".",16767810,16768041,"MSTRG.82.1",1,232,"MSTRG.82","."
"1906","transcript",9.28894423744239,0.00115057014377573,0.239577144993841,"chr1",".",100180097,100180360,"MSTRG.681.1",1,264,"MSTRG.681","."
"19159","transcript",3.51505679527804,3.33425855923997e-05,0.020596826539945,"chr15",".",42033011,42033264,"MSTRG.6726.1",1,254,"MSTRG.6726","."
"195","transcript",-2.22999610058933,0.0412922191155123,0.816225762988529,"chr1","-",16994976,17097889,"MSTRG.86.3",6,4348,"MSTRG.86","."
