"t_id","id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
5619,"Gm10778","gene",-2.13337660541566,0.0112220409454582,0.942080420686837,"chr10","+",81812186,81826490,"NM_001142963",4,4725,"Gm10778","Gm10778"
6119,"MSTRG.2175","gene",3.12862344849926,0.0480652344380654,0.942080420686837,"chr10","+",107270880,107425143,"MSTRG.2175.2",6,6812,"MSTRG.2175","."
6573,"MSTRG.2335","gene",15.5114751422256,0.00227602913098923,0.899462307788222,"chr10","+",128059018,128077252,"MSTRG.2335.2",8,1912,"MSTRG.2335","."
7462,"MSTRG.2643","gene",2.11588039116262,0.0102995705768039,0.942080420686837,"chr11","+",31870940,31935635,"NM_001290678",8,7566,"MSTRG.2643","Cpeb4"
7872,"MSTRG.2798","gene",2.19203727685144,0.0163789645769106,0.942080420686837,"chr11","+",51653711,51657655,"MSTRG.2798.2",3,3147,"MSTRG.2798","."
8332,"MSTRG.2964","gene",2.08186140145085,0.00647289370071924,0.942080420686837,"chr11","-",61363655,61378075,"MSTRG.2964.3",7,3811,"MSTRG.2964","."
12090,"MSTRG.4224","gene",2.11366621848552,0.00280254516043499,0.899462307788222,"chr12","-",28709507,28750453,"NM_001161411",7,2894,"MSTRG.4224","Trappc12"
15877,"MSTRG.5540","gene",2.97851324809374,0.000516964497579098,0.571685684507044,"chr13","+",92844787,92858230,"NM_001162945",9,6275,"MSTRG.5540","Mtx3"
16528,"MSTRG.5819","gene",5.73840958387255,0.0168174035408536,0.942080420686837,"chr14","-",18266244,18271986,"MSTRG.5819.1",3,4750,"MSTRG.5819","."
17770,"MSTRG.6203","gene",5.78476266964941,0.027104381074078,0.942080420686837,"chr14",".",58893496,58894132,"MSTRG.6203.1",1,637,"MSTRG.6203","."
17912,"MSTRG.6271","gene",22.0139949598201,0.0360177921908809,0.942080420686837,"chr14","+",64574528,64593961,"MSTRG.6271.2",3,6053,"MSTRG.6271","."
